key,key1
1000369CS2000253,1000369CS200025
1001494CS2000193,1001494CS200019
1001100CS2000163,1001100CS200016
1000374CS3000183,1000374CS300018
1001052CS3000023,1001052CS300002
1000366CS2000373,1000366CS200037
1001253CS2000373,1001253CS200037
1000416CS2000263,1000416CS200026
1000547CS1000073,1000547CS100007
1001112CS2000243,1001112CS200024
1000198CS1000093,1000198CS100009
1000553CS2000033,1000553CS200003
1000743CS2000033,1000743CS200003
1000866CS3000183,1000866CS300018
1000907CS1000063,1000907CS100006
1000929CS2000173,1000929CS200017
1000352CS2000073,1000352CS200007
1001102CS3000243,1001102CS300024
1001423CS3000013,1001423CS300001
1001120CS3000333,1001120CS300033
1001095CS2000253,1001095CS200025
1000221CS2000063,1000221CS200006
1001123CS2000063,1001123CS200006
1000886CS2000063,1000886CS200006
1000914CS2000163,1000914CS200016
1001111CS1000063,1001111CS100006
1000914CS1000053,1000914CS100005
1001140CS3000043,1001140CS300004
1001323CS3000073,1001323CS300007
1000914CS3000183,1000914CS300018
1000965CS2000053,1000965CS200005
1000599CS3000013,1000599CS300001
1000947CS1000023,1000947CS100002
1001066CS3000163,1001066CS300016
1000920CS3000263,1000920CS300026
1001129CS3000173,1001129CS300017
1001073CS3000183,1001073CS300018
1001225CS3000113,1001225CS300011
1001179CS1000043,1001179CS100004
1000366CS1000053,1000366CS100005
1000554CS3000353,1000554CS300035
1000873CS2000253,1000873CS200025
1000189CS2000373,1000189CS200037
1000201CS2000313,1000201CS200031
1000534CS1000063,1000534CS100006
1000755CS3000163,1000755CS300016
1000195CS1000033,1000195CS100003
1000765CS3000333,1000765CS300033
1000931CS1000093,1000931CS100009
1001115CS3000173,1001115CS300017
1001066CS2000293,1001066CS200029
1001130CS1000013,1001130CS100001
1000357CS1000103,1000357CS100010
1001365CS1000073,1001365CS100007
1000755CS2000063,1000755CS200006
1000362CS3000013,1000362CS300001
1001361CS2000373,1001361CS200037
1001057CS3000223,1001057CS300022
1000007CS1000013,1000007CS100001
1000914CS1000033,1000914CS100003
1000622CS2000053,1000622CS200005
1000356CS3000063,1000356CS300006
1000201CS2000373,1000201CS200037
1000379CS3000013,1000379CS300001
1000356CS3000033,1000356CS300003
1000356CS2000373,1000356CS200037
1001261CS2000083,1001261CS200008
1000202CS3000073,1000202CS300007
1001263CS1000053,1001263CS100005
1000976CS2000023,1000976CS200002
1001262CS1000033,1001262CS100003
1001261CS1000073,1001261CS100007
1000201CS2000083,1000201CS200008
1001106CS3000183,1001106CS300018
1000172CS3000203,1000172CS300020
1000362CS1000053,1000362CS100005
1001241CS1000043,1001241CS100004
1001098CS3000183,1001098CS300018
1001073CS1000033,1001073CS100003
1000013CS3000013,1000013CS300001
1001098CS2000073,1001098CS200007
1001399CS2000033,1001399CS200003
1001399CS1000013,1001399CS100001
1001194CS2000373,1001194CS200037
1000933CS2000253,1000933CS200025
1000573CS3000023,1000573CS300002
1000187CS3000183,1000187CS300018
1001194CS1000033,1001194CS100003
1001194CS1000023,1001194CS100002
1000923CS3000313,1000923CS300031
1001325CS3000073,1001325CS300007
1001411CS2000063,1001411CS200006
1001319CS3000073,1001319CS300007
1000585CS2000293,1000585CS200029
1001098CS3000213,1001098CS300021
1001240CS3000163,1001240CS300016
1000376CS1000073,1000376CS100007
1001086CS2000063,1001086CS200006
1001241CS1000033,1001241CS100003
1001058CS2000173,1001058CS200017
1001260CS2000173,1001260CS200017
1001077CS2000063,1001077CS200006
1001242CS3000213,1001242CS300021
1001474CS1000063,1001474CS100006
1000027CS1000043,1000027CS100004
1000903CS2000313,1000903CS200031
1001237CS2000303,1001237CS200030
1000015CS3000063,1000015CS300006
1001313CS3000313,1001313CS300031
1001362CS3000073,1001362CS300007
1000011CS3000163,1000011CS300016
1001244CS3000223,1001244CS300022
1000219CS3000183,1000219CS300018
1000169CS1000103,1000169CS100010
1001238CS1000053,1001238CS100005
1000366CS3000043,1000366CS300004
1000221CS3000173,1000221CS300017
1001096CS3000163,1001096CS300016
1000872CS3000363,1000872CS300036
1000893CS3000023,1000893CS300002
1000220CS3000313,1000220CS300031
1000180CS3000223,1000180CS300022
1001037CS3000213,1001037CS300021
1001325CS3000083,1001325CS300008
1001238CS3000353,1001238CS300035
1000371CS3000113,1000371CS300011
1001373CS3000083,1001373CS300008
1000360CS3000183,1000360CS300018
1001360CS1000103,1001360CS100010
1000374CS3000153,1000374CS300015
1001085CS1000083,1001085CS100008
1000384CS2000313,1000384CS200031
1000419CS3000093,1000419CS300009
1000418CS1000083,1000418CS100008
1000765CS3000023,1000765CS300002
1000594CS3000203,1000594CS300020
1001258CS2000073,1001258CS200007
1001215CS3000213,1001215CS300021
1000007CS3000023,1000007CS300002
1001168CS1000053,1001168CS100005
1000557CS2000083,1000557CS200008
1001118CS3000243,1001118CS300024
1001402CS2000063,1001402CS200006
1001383CS3000073,1001383CS300007
1000523CS2000243,1000523CS200024
1000216CS2000033,1000216CS200003
1001086CS3000113,1001086CS300011
1001444CS3000223,1001444CS300022
1000727CS1000103,1000727CS100010
1001324CS3000013,1001324CS300001
1001324CS2000033,1001324CS200003
1001383CS1000013,1001383CS100001
1001324CS3000043,1001324CS300004
1001383CS3000113,1001383CS300011
1001222CS3000193,1001222CS300019
1001409CS2000243,1001409CS200024
1000178CS2000063,1000178CS200006
1001222CS3000283,1001222CS300028
1000400CS3000213,1000400CS300021
1001270CS2000073,1001270CS200007
1000403CS3000023,1000403CS300002
1000433CS1000083,1000433CS100008
1000406CS1000103,1000406CS100010
1000391CS2000033,1000391CS200003
1000172CS1000103,1000172CS100010
1000399CS3000023,1000399CS300002
1000421CS3000113,1000421CS300011
1000420CS2000303,1000420CS200030
1001458CS3000063,1001458CS300006
1001488CS2000303,1001488CS200030
1000407CS1000103,1000407CS100010
1001476CS3000083,1001476CS300008
1000258CS2000033,1000258CS200003
1000441CS2000193,1000441CS200019
1000707CS2000163,1000707CS200016
1000500CS2000313,1000500CS200031
1000535CS2000373,1000535CS200037
1001255CS3000223,1001255CS300022
1000215CS2000373,1000215CS200037
1000330CS2000023,1000330CS200002
1000941CS2000013,1000941CS200001
1000390CS2000313,1000390CS200031
1001255CS2000283,1001255CS200028
1000425CS1000083,1000425CS100008
1000423CS1000083,1000423CS100008
1000428CS2000253,1000428CS200025
1000422CS2000063,1000422CS200006
1000410CS1000093,1000410CS100009
1000216CS3000063,1000216CS300006
1000411CS3000173,1000411CS300017
1000528CS2000283,1000528CS200028
1000393CS2000293,1000393CS200029
1000408CS2000013,1000408CS200001
1001395CS3000083,1001395CS300008
1001174CS3000113,1001174CS300011
1001174CS3000043,1001174CS300004
1001148CS1000053,1001148CS100005
1000434CS2000253,1000434CS200025
1000603CS3000013,1000603CS300001
1000603CS3000223,1000603CS300022
1000394CS2000013,1000394CS200001
1000550CS2000283,1000550CS200028
1001135CS3000023,1001135CS300002
1000550CS3000163,1000550CS300016
1000730CS2000313,1000730CS200031
1000430CS2000013,1000430CS200001
1000415CS3000243,1000415CS300024
1000424CS2000253,1000424CS200025
1001394CS1000093,1001394CS100009
1000352CS2000293,1000352CS200029
1000513CS3000013,1000513CS300001
1000544CS3000223,1000544CS300022
1001397CS1000033,1001397CS100003
1001139CS1000033,1001139CS100003
1001396CS2000033,1001396CS200003
1000544CS2000313,1000544CS200031
1000548CS2000033,1000548CS200003
1000975CS2000313,1000975CS200031
1000975CS3000023,1000975CS300002
1000986CS3000113,1000986CS300011
1000509CS3000183,1000509CS300018
1000633CS2000053,1000633CS200005
1001405CS3000073,1001405CS300007
1000534CS3000113,1000534CS300011
1001403CS3000113,1001403CS300011
1000689CS3000113,1000689CS300011
1001484CS2000053,1001484CS200005
1001410CS1000013,1001410CS100001
1000534CS3000073,1000534CS300007
1000534CS3000013,1000534CS300001
1000539CS2000243,1000539CS200024
1000549CS2000033,1000549CS200003
1001403CS3000183,1001403CS300018
1000549CS1000013,1000549CS100001
1000077CS2000073,1000077CS200007
1000515CS2000063,1000515CS200006
1000532CS2000013,1000532CS200001
1000518CS3000173,1000518CS300017
1000532CS2000253,1000532CS200025
1000520CS2000253,1000520CS200025
1000531CS1000053,1000531CS100005
1000522CS3000113,1000522CS300011
1000522CS3000013,1000522CS300001
1000518CS3000013,1000518CS300001
1000541CS2000073,1000541CS200007
1001490CS3000073,1001490CS300007
1001476CS3000183,1001476CS300018
1001038CS2000063,1001038CS200006
1000559CS2000083,1000559CS200008
1000988CS2000033,1000988CS200003
1000517CS2000373,1000517CS200037
1000600CS3000273,1000600CS300027
1000572CS2000033,1000572CS200003
1000756CS2000313,1000756CS200031
1001127CS1000053,1001127CS100005
1000475CS2000033,1000475CS200003
1000578CS1000103,1000578CS100010
1001159CS2000073,1001159CS200007
1000578CS2000283,1000578CS200028
1000576CS3000333,1000576CS300033
1001338CS1000093,1001338CS100009
1000597CS3000113,1000597CS300011
1001480CS3000023,1001480CS300002
1001413CS3000083,1001413CS300008
1000561CS1000083,1000561CS100008
1000576CS2000283,1000576CS200028
1000893CS2000303,1000893CS200030
1000578CS1000023,1000578CS100002
1000589CS3000113,1000589CS300011
1000597CS3000353,1000597CS300035
1000503CS2000033,1000503CS200003
1001249CS2000283,1001249CS200028
1000608CS1000043,1000608CS100004
1000979CS2000053,1000979CS200005
1000943CS3000023,1000943CS300002
1000606CS3000103,1000606CS300010
1001477CS3000083,1001477CS300008
1000945CS2000063,1000945CS200006
1001077CS3000113,1001077CS300011
1000560CS3000353,1000560CS300035
1000940CS3000043,1000940CS300004
1001002CS2000373,1001002CS200037
1001242CS2000063,1001242CS200006
1000942CS2000063,1000942CS200006
1000346CS1000083,1000346CS100008
1000596CS3000023,1000596CS300002
1000963CS2000253,1000963CS200025
1000945CS3000023,1000945CS300002
1001073CS3000433,1001073CS300043
1000943CS2000303,1000943CS200030
1001107CS3000013,1001107CS300001
1001412CS3000313,1001412CS300031
1000953CS2000283,1000953CS200028
1000958CS1000093,1000958CS100009
1000198CS2000343,1000198CS200034
1000963CS1000033,1000963CS100003
1000962CS1000023,1000962CS100002
1000733CS1000073,1000733CS100007
1000951CS3000153,1000951CS300015
1000952CS3000163,1000952CS300016
1000952CS1000043,1000952CS100004
1000957CS1000023,1000957CS100002
1000570CS3000113,1000570CS300011
1000964CS2000373,1000964CS200037
1000981CS2000063,1000981CS200006
1000952CS2000053,1000952CS200005
1000950CS2000283,1000950CS200028
1000944CS3000353,1000944CS300035
1000946CS2000063,1000946CS200006
1001060CS3000183,1001060CS300018
1000941CS1000083,1000941CS100008
1000300CS2000253,1000300CS200025
1000960CS3000023,1000960CS300002
1000965CS1000013,1000965CS100001
1000946CS2000373,1000946CS200037
1000959CS3000223,1000959CS300022
1000572CS2000053,1000572CS200005
1000911CS1000103,1000911CS100010
1000954CS2000013,1000954CS200001
1001173CS2000033,1001173CS200003
1001299CS2000243,1001299CS200024
1001110CS1000053,1001110CS100005
1000972CS1000023,1000972CS100002
1001481CS3000113,1001481CS300011
1001481CS3000103,1001481CS300010
1000272CS1000013,1000272CS100001
1001175CS1000063,1001175CS100006
1000210CS2000283,1000210CS200028
1000632CS3000043,1000632CS300004
1001026CS3000043,1001026CS300004
1000984CS2000303,1000984CS200030
1001009CS3000333,1001009CS300033
1000402CS2000083,1000402CS200008
1001484CS2000073,1001484CS200007
1000985CS1000093,1000985CS100009
1001009CS2000083,1001009CS200008
1000993CS3000023,1000993CS300002
1000984CS3000243,1000984CS300024
1001342CS2000303,1001342CS200030
1000099CS3000433,1000099CS300043
1001163CS1000033,1001163CS100003
1001159CS2000163,1001159CS200016
1001485CS1000013,1001485CS100001
1000971CS2000053,1000971CS200005
1001163CS2000373,1001163CS200037
1000978CS3000023,1000978CS300002
1001488CS3000183,1001488CS300018
1000991CS3000023,1000991CS300002
1000993CS2000163,1000993CS200016
1001488CS3000273,1001488CS300027
1000305CS1000093,1000305CS100009
1000998CS2000033,1000998CS200003
1001009CS3000293,1001009CS300029
1000990CS3000163,1000990CS300016
1000977CS1000033,1000977CS100003
1000968CS1000053,1000968CS100005
1000992CS2000073,1000992CS200007
1001156CS3000023,1001156CS300002
1001208CS3000363,1001208CS300036
1000402CS2000073,1000402CS200007
1001006CS1000093,1001006CS100009
1000972CS3000223,1000972CS300022
1000591CS2000033,1000591CS200003
1001005CS2000163,1001005CS200016
1000556CS3000173,1000556CS300017
1000553CS3000183,1000553CS300018
1000028CS1000013,1000028CS100001
1000556CS1000103,1000556CS100010
1001150CS3000183,1001150CS300018
1000119CS1000013,1000119CS100001
1000990CS1000063,1000990CS100006
1001491CS1000043,1001491CS100004
1000073CS1000023,1000073CS100002
1000062CS1000103,1000062CS100010
1000111CS1000083,1000111CS100008
1000064CS1000093,1000064CS100009
1001414CS2000073,1001414CS200007
1000227CS1000083,1000227CS100008
1001419CS1000013,1001419CS100001
1000259CS2000283,1000259CS200028
1001198CS2000253,1001198CS200025
1001226CS2000073,1001226CS200007
1000072CS2000193,1000072CS200019
1000402CS2000373,1000402CS200037
1000395CS2000023,1000395CS200002
1000594CS2000163,1000594CS200016
1000594CS1000013,1000594CS100001
1000263CS3000223,1000263CS300022
1000073CS3000013,1000073CS300001
1000593CS1000063,1000593CS100006
1001338CS2000083,1001338CS200008
1000575CS3000223,1000575CS300022
1000444CS3000283,1000444CS300028
1001180CS3000223,1001180CS300022
1001178CS2000163,1001178CS200016
1000552CS3000113,1000552CS300011
1000011CS3000043,1000011CS300004
1001180CS2000303,1001180CS200030
1001145CS2000173,1001145CS200017
1001147CS3000263,1001147CS300026
1000563CS1000043,1000563CS100004
1000078CS1000093,1000078CS100009
1001186CS2000053,1001186CS200005
1000839CS3000183,1000839CS300018
1000901CS1000083,1000901CS100008
1001228CS3000023,1001228CS300002
1001228CS2000283,1001228CS200028
1000605CS1000103,1000605CS100010
1001087CS1000093,1001087CS100009
1000082CS1000093,1000082CS100009
1000118CS3000293,1000118CS300029
1000669CS1000013,1000669CS100001
1000082CS3000293,1000082CS300029
1000638CS1000023,1000638CS100002
1001064CS1000033,1001064CS100003
1000814CS1000073,1000814CS100007
1001418CS3000083,1001418CS300008
1000638CS3000043,1000638CS300004
1000655CS2000253,1000655CS200025
1001095CS3000033,1001095CS300003
1001078CS1000033,1001078CS100003
1001021CS3000183,1001021CS300018
1000084CS1000023,1000084CS100002
1001491CS3000073,1001491CS300007
1001138CS2000053,1001138CS200005
1001049CS2000283,1001049CS200028
1000055CS2000173,1000055CS200017
1001332CS1000053,1001332CS100005
1001067CS1000013,1001067CS100001
1000041CS2000073,1000041CS200007
1000110CS2000283,1000110CS200028
1001025CS1000093,1001025CS100009
1000127CS2000343,1000127CS200034
1001494CS3000223,1001494CS300022
1001067CS2000283,1001067CS200028
1001035CS2000083,1001035CS200008
1001050CS1000013,1001050CS100001
1001422CS2000163,1001422CS200016
1001254CS1000023,1001254CS100002
1001023CS3000023,1001023CS300002
1001220CS1000103,1001220CS100010
1000124CS1000093,1000124CS100009
1000095CS2000283,1000095CS200028
1000093CS2000013,1000093CS200001
1000120CS2000013,1000120CS200001
1000626CS1000013,1000626CS100001
1001238CS3000153,1001238CS300015
1001226CS2000063,1001226CS200006
1000102CS1000103,1000102CS100010
1000631CS1000023,1000631CS100002
1001023CS3000283,1001023CS300028
1000777CS2000083,1000777CS200008
1001027CS2000243,1001027CS200024
1000133CS3000073,1000133CS300007
1000087CS3000333,1000087CS300033
1000042CS1000103,1000042CS100010
1000015CS1000013,1000015CS100001
1001027CS1000043,1001027CS100004
1001364CS2000063,1001364CS200006
1000614CS3000243,1000614CS300024
1000642CS3000023,1000642CS300002
1000167CS2000073,1000167CS200007
1000614CS1000073,1000614CS100007
1000117CS3000143,1000117CS300014
1000614CS3000013,1000614CS300001
1000614CS2000303,1000614CS200030
1000117CS2000073,1000117CS200007
1000932CS2000053,1000932CS200005
1000167CS1000053,1000167CS100005
1000654CS1000083,1000654CS100008
1000673CS3000093,1000673CS300009
1000654CS2000253,1000654CS200025
1000165CS1000033,1000165CS100003
1000654CS3000073,1000654CS300007
1000242CS3000023,1000242CS300002
1000221CS1000013,1000221CS100001
1001492CS3000173,1001492CS300017
1000839CS3000013,1000839CS300001
1000680CS2000073,1000680CS200007
1000166CS2000073,1000166CS200007
1000621CS2000083,1000621CS200008
1000156CS1000083,1000156CS100008
1001492CS2000063,1001492CS200006
1001232CS3000193,1001232CS300019
1001127CS1000033,1001127CS100003
1001127CS2000063,1001127CS200006
1000674CS3000213,1000674CS300021
1001297CS1000093,1001297CS100009
1001424CS1000023,1001424CS100002
1001424CS3000073,1001424CS300007
1001297CS3000083,1001297CS300008
1000006CS3000213,1000006CS300021
1000145CS2000373,1000145CS200037
1000666CS3000073,1000666CS300007
1000847CS1000083,1000847CS100008
1000839CS3000363,1000839CS300036
1000806CS1000083,1000806CS100008
1001200CS3000023,1001200CS300002
1001200CS1000083,1001200CS100008
1000083CS2000343,1000083CS200034
1001050CS2000303,1001050CS200030
